date,temperature_day,pressure_day,temperature_evening,pressure_evening,cloudiness_day_clear,cloudiness_day_partly_cloudy,cloudiness_day_variable,cloudiness_day_overcast,cloudiness_evening_clear,cloudiness_evening_partly_cloudy,cloudiness_evening_variable,cloudiness_evening_overcast,wind_speed_day,wind_direction_day_n,wind_direction_day_ne,wind_direction_day_e,wind_direction_day_se,wind_direction_day_s,wind_direction_day_sw,wind_direction_day_w,wind_direction_day_nw,wind_speed_evening,wind_direction_evening_n,wind_direction_evening_ne,wind_direction_evening_e,wind_direction_evening_se,wind_direction_evening_s,wind_direction_evening_sw,wind_direction_evening_w,wind_direction_evening_nw,temperature_day_fahrenheit,temperature_evening_fahrenheit
2009-03-30,16.0,761.0,11.0,759.0,0,1,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,60.8,51.8
2009-03-31,16.0,756.0,11.0,756.0,0,1,0,0,1,0,0,0,4.0,0,0,0,0,0,1,0,0,4.0,0,0,0,0,0,1,0,0,60.8,51.8
2009-04-01,16.0,749.0,12.0,747.0,0,0,0,1,0,0,0,1,4.0,0,0,0,0,0,1,0,0,4.0,0,0,0,0,0,1,0,0,60.8,53.6
2009-04-02,6.0,741.0,3.0,740.0,0,0,0,1,0,0,0,1,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,42.8,37.4
2009-04-03,1.0,741.0,0.0,743.0,0,0,0,1,0,1,0,0,4.0,0,0,0,0,0,0,0,1,4.0,0,0,0,0,0,0,0,1,33.8,32.0
2009-04-04,1.0,740.0,0.0,742.0,0,0,0,1,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,33.8,32.0
2009-04-05,2.0,747.0,-1.0,748.0,0,0,0,1,0,1,0,0,3.0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,1,35.6,30.2
2009-04-06,4.0,747.0,2.0,746.0,0,0,0,1,0,0,0,1,1.0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1,0,0,39.2,35.6
2009-04-07,4.0,738.0,1.0,744.0,0,0,0,1,0,0,0,1,4.0,0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0,1,0,39.2,33.8
2009-04-08,1.0,751.0,-2.0,753.0,0,1,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,1,33.8,28.4
2009-04-09,0.0,755.0,-2.0,756.0,0,0,0,1,0,0,1,0,3.0,1,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,32.0,28.4
2009-04-10,2.0,755.0,-1.0,756.0,0,0,0,1,1,0,0,0,4.0,1,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,35.6,30.2
2009-04-11,6.0,753.0,2.0,754.0,1,0,0,0,1,0,0,0,5.0,1,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,42.8,35.6
2009-04-12,7.0,755.0,3.0,756.0,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,1,44.6,37.4
2009-04-13,9.0,752.0,5.0,751.0,0,0,0,1,0,0,0,1,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,48.2,41.0
2009-04-14,9.0,751.0,6.0,750.0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,48.2,42.8
2009-04-15,12.0,750.0,8.0,749.0,0,1,0,0,1,0,0,0,3.0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,1,0,0,0,53.6,46.4
2009-04-16,14.0,748.0,10.0,747.0,0,0,0,1,0,0,0,1,4.0,0,0,0,0,0,1,0,0,4.0,0,0,0,0,0,1,0,0,57.2,50.0
2009-04-17,3.0,750.0,0.0,750.0,0,0,0,1,1,0,0,0,3.0,0,1,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,37.4,32.0
2009-04-18,16.0,742.0,14.0,741.0,0,0,0,1,0,0,1,0,7.0,0,0,0,0,1,0,0,0,7.0,0,0,0,0,1,0,0,0,60.8,57.2
2009-04-19,2.0,741.0,2.0,741.0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,35.6,35.6
2009-04-20,3.0,738.0,1.0,740.0,0,0,0,1,0,1,0,0,3.0,1,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,37.4,33.8
2009-04-21,4.0,738.0,0.0,738.0,0,0,1,0,0,1,0,0,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,39.2,32.0
2009-04-22,0.0,742.0,-2.0,744.0,0,0,0,1,0,0,0,1,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,32.0,28.4
2009-04-23,4.0,744.0,3.0,746.0,0,0,0,1,0,0,1,0,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,39.2,37.4
2009-04-24,9.0,750.0,7.0,749.0,0,0,0,1,0,0,1,0,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,48.2,44.6
2009-04-25,8.0,749.0,7.0,749.0,0,0,0,1,0,0,0,1,4.0,1,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,46.4,44.6
2009-04-26,10.0,750.0,6.0,752.0,0,0,1,0,1,0,0,0,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,50.0,42.8
2009-04-27,21.0,747.0,15.0,747.0,0,1,0,0,1,0,0,0,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,69.8,59.0
2009-04-28,23.0,750.0,19.0,749.0,0,1,0,0,0,1,0,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,73.4,66.2
2009-04-29,24.0,746.0,17.0,745.0,1,0,0,0,1,0,0,0,5.0,0,0,0,0,0,1,0,0,5.0,0,0,0,0,0,1,0,0,75.2,62.6
2009-04-30,26.0,743.0,20.0,742.0,0,0,1,0,1,0,0,0,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,78.8,68.0
2009-05-01,12.0,743.0,6.0,745.0,0,0,1,0,1,0,0,0,3.0,1,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,53.6,42.8
2009-05-02,13.0,749.0,10.0,750.0,1,0,0,0,1,0,0,0,3.0,1,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,55.4,50.0
2009-05-03,19.0,749.0,13.0,750.0,0,0,1,0,1,0,0,0,3.0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,1,66.2,55.4
2009-05-04,21.0,749.0,18.0,750.0,0,0,1,0,1,0,0,0,4.0,0,0,0,0,0,1,0,0,4.0,0,0,0,0,0,1,0,0,69.8,64.4
2009-05-05,24.0,749.0,17.0,750.0,0,1,0,0,1,0,0,0,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,75.2,62.6
2009-05-06,23.0,750.0,19.0,749.0,0,0,1,0,0,0,1,0,2.0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,1,0,0,0,73.4,66.2
2009-05-07,22.0,745.0,18.0,744.0,0,0,0,1,0,0,0,1,4.0,0,0,0,1,0,0,0,0,4.0,0,0,0,1,0,0,0,0,71.6,64.4
2009-05-08,25.0,743.0,18.0,744.0,0,0,0,1,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,77.0,64.4
2009-05-09,20.0,743.0,16.0,744.0,0,0,1,0,0,0,1,0,3.0,0,0,1,0,0,0,0,0,3.0,0,0,1,0,0,0,0,0,68.0,60.8
2009-05-10,24.0,747.0,17.0,750.0,1,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,75.2,62.6
2009-05-11,24.0,750.0,16.0,750.0,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,75.2,60.8
2009-05-12,21.0,750.0,15.0,750.0,0,0,0,1,0,0,0,1,1.0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,69.8,59.0
2009-05-13,21.0,744.0,15.0,743.0,0,0,0,1,0,0,0,1,2.0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,69.8,59.0
2009-05-14,19.0,743.0,15.0,744.0,0,0,1,0,0,0,1,0,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,66.2,59.0
2009-05-15,15.0,744.0,11.0,744.0,0,0,1,0,0,0,0,1,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,59.0,51.8
2009-05-16,12.0,743.0,9.0,743.0,0,0,1,0,0,0,0,1,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,53.6,48.2
2009-05-17,10.0,747.0,8.0,748.0,0,0,0,1,0,0,0,1,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,50.0,46.4
2009-05-18,11.0,750.0,9.0,749.0,0,0,0,1,0,0,0,1,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,51.8,48.2
2009-05-19,12.0,746.0,11.0,745.0,0,0,0,1,0,0,0,1,3.0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,1,53.6,51.8
2009-05-20,19.0,747.0,14.0,748.0,0,0,1,0,0,0,0,1,3.0,1,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,66.2,57.2
2009-05-21,16.0,747.0,11.0,747.0,0,0,0,1,0,0,1,0,4.0,0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0,1,0,60.8,51.8
2009-05-22,16.0,751.0,10.0,753.0,0,1,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,60.8,50.0
2009-05-23,17.0,751.0,14.0,750.0,0,0,1,0,0,0,0,1,2.0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,1,0,0,0,62.6,57.2
2009-05-24,23.0,744.0,17.0,744.0,0,1,0,0,1,0,0,0,4.0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,1,0,0,0,73.4,62.6
2009-05-25,11.0,738.0,13.0,741.0,0,0,0,1,0,0,1,0,4.0,0,0,0,1,0,0,0,0,4.0,0,0,0,1,0,0,0,0,51.8,55.4
2009-05-26,18.0,743.0,13.0,744.0,0,0,1,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,64.4,55.4
2009-05-27,22.0,747.0,17.0,749.0,0,0,1,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,71.6,62.6
2009-05-28,24.0,751.0,16.0,752.0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1,0,0,75.2,60.8
2009-05-29,25.0,753.0,22.0,753.0,0,0,1,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,77.0,71.6
2009-05-30,28.0,750.0,22.0,750.0,0,0,1,0,1,0,0,0,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,82.4,71.6
2009-05-31,23.0,749.0,18.0,750.0,0,1,0,0,1,0,0,0,4.0,1,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,73.4,64.4
2009-06-01,22.0,751.0,19.0,749.0,1,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,71.6,66.2
2009-06-02,27.0,746.0,23.0,745.0,0,0,1,0,0,1,0,0,4.0,0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0,1,0,80.6,73.4
2009-06-03,28.0,746.0,24.0,745.0,0,0,1,0,0,0,1,0,5.0,0,0,0,0,0,1,0,0,5.0,0,0,0,0,0,1,0,0,82.4,75.2
2009-06-04,30.0,744.0,26.0,744.0,0,0,1,0,0,0,0,1,5.0,0,0,0,0,1,0,0,0,5.0,0,0,0,0,1,0,0,0,86.0,78.8
2009-06-05,26.0,745.0,24.0,745.0,0,0,0,1,0,0,0,1,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,78.8,75.2
2009-06-06,28.0,743.0,22.0,744.0,0,0,0,1,0,0,0,1,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,82.4,71.6
2009-06-07,24.0,747.0,16.0,750.0,0,0,1,0,1,0,0,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,75.2,60.8
2009-06-08,25.0,751.0,25.0,751.0,0,0,0,1,0,0,0,1,3.0,0,0,0,0,0,1,0,0,3.0,0,0,0,0,0,1,0,0,77.0,77.0
2009-06-09,30.0,752.0,19.0,753.0,0,0,1,0,0,0,0,1,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,86.0,66.2
2009-06-10,26.0,754.0,19.0,756.0,0,0,0,1,0,1,0,0,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,78.8,66.2
2009-06-11,28.0,753.0,28.0,753.0,1,0,0,0,0,1,0,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,82.4,82.4
2009-06-12,31.0,752.0,27.0,752.0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,87.8,80.6
2009-06-13,35.0,750.0,26.0,750.0,0,1,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,95.0,78.8
2009-06-14,35.0,750.0,29.0,750.0,1,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,95.0,84.2
2009-06-15,36.0,748.0,26.0,748.0,1,0,0,0,1,0,0,0,2.0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,96.8,78.8
2009-06-16,34.0,747.0,24.0,748.0,0,0,1,0,0,0,1,0,3.0,0,0,1,0,0,0,0,0,3.0,0,0,1,0,0,0,0,0,93.2,75.2
2009-06-17,29.0,750.0,24.0,750.0,0,1,0,0,0,1,0,0,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,84.2,75.2
2009-06-18,28.0,747.0,21.0,747.0,0,0,1,0,0,0,0,1,2.0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,1,0,0,0,82.4,69.8
2009-06-19,19.0,749.0,17.0,750.0,0,0,1,0,0,0,1,0,3.0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,1,66.2,62.6
2009-06-20,23.0,752.0,20.0,751.0,0,1,0,0,1,0,0,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,73.4,68.0
2009-06-21,30.0,752.0,23.0,752.0,0,1,0,0,1,0,0,0,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,86.0,73.4
2009-06-22,31.0,753.0,24.0,753.0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,87.8,75.2
2009-06-23,27.0,753.0,20.0,754.0,0,1,0,0,0,1,0,0,2.0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,80.6,68.0
2009-06-24,23.0,754.0,20.0,754.0,0,0,0,1,0,0,0,1,2.0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,73.4,68.0
2009-06-25,23.0,754.0,20.0,753.0,0,0,0,1,0,0,0,1,2.0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,73.4,68.0
2009-06-26,26.0,753.0,20.0,753.0,0,1,0,0,1,0,0,0,3.0,1,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,78.8,68.0
2009-06-27,25.0,755.0,20.0,756.0,1,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,77.0,68.0
2009-06-28,27.0,754.0,21.0,753.0,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,80.6,69.8
2009-06-29,28.0,747.0,20.0,747.0,0,0,0,1,0,0,0,1,5.0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,1,0,82.4,68.0
2009-06-30,21.0,751.0,15.0,753.0,1,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,69.8,59.0
2009-07-01,20.0,752.0,16.0,752.0,0,1,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,1,68.0,60.8
2009-07-02,24.0,747.0,19.0,744.0,0,1,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,0,0,0,1,75.2,66.2
2009-07-03,25.0,737.0,16.0,737.0,0,0,1,0,0,0,1,0,4.0,0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0,1,0,77.0,60.8
2009-07-04,20.0,728.0,16.0,733.0,0,0,0,1,0,0,0,1,2.0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,68.0,60.8
2009-07-05,18.0,737.0,14.0,738.0,0,0,0,1,0,1,0,0,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,64.4,57.2
2009-07-06,18.0,737.0,15.0,736.0,0,0,0,1,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,64.4,59.0
2009-07-07,14.0,738.0,12.0,742.0,0,0,0,1,0,0,1,0,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,57.2,53.6
2009-07-08,22.0,748.0,16.0,750.0,0,0,1,0,0,1,0,0,4.0,0,0,0,0,0,0,0,1,4.0,0,0,0,0,0,0,0,1,71.6,60.8
2009-07-09,25.0,749.0,18.0,748.0,0,0,1,0,0,0,0,1,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,77.0,64.4
2009-07-10,21.0,747.0,19.0,747.0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,69.8,66.2
2009-07-11,28.0,747.0,22.0,747.0,1,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,1,82.4,71.6
2009-07-12,29.0,748.0,24.0,748.0,0,1,0,0,0,1,0,0,2.0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,84.2,75.2
2009-07-13,29.0,748.0,25.0,747.0,0,0,1,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,84.2,77.0
2009-07-14,31.0,748.0,25.0,748.0,0,1,0,0,0,1,0,0,2.0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,87.8,77.0
2009-07-15,32.0,748.0,27.0,749.0,1,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,89.6,80.6
2009-07-16,29.0,749.0,23.0,750.0,0,1,0,0,0,0,1,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,84.2,73.4
2009-07-17,29.0,749.0,23.0,747.0,0,1,0,0,0,1,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,84.2,73.4
2009-07-18,31.0,745.0,25.0,746.0,0,0,0,1,0,1,0,0,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,87.8,77.0
2009-07-19,31.0,745.0,24.0,745.0,0,0,1,0,1,0,0,0,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,87.8,75.2
2009-07-20,30.0,746.0,24.0,746.0,0,0,1,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,86.0,75.2
2009-07-21,31.0,747.0,27.0,746.0,0,1,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,87.8,80.6
2009-07-22,27.0,742.0,23.0,743.0,0,0,0,1,0,0,1,0,2.0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,80.6,73.4
2009-07-23,20.0,746.0,19.0,746.0,0,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,68.0,66.2
2009-07-24,26.0,747.0,19.0,747.0,0,0,1,0,0,1,0,0,4.0,0,0,0,0,0,1,0,0,4.0,0,0,0,0,0,1,0,0,78.8,66.2
2009-07-25,27.0,746.0,22.0,745.0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,80.6,71.6
2009-07-26,30.0,745.0,25.0,745.0,0,1,0,0,0,1,0,0,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,86.0,77.0
2009-07-27,30.0,746.0,26.0,747.0,1,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,1,0,0,0,86.0,78.8
2009-07-28,30.0,747.0,23.0,746.0,1,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,86.0,73.4
2009-07-29,33.0,745.0,28.0,746.0,1,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,91.4,82.4
2009-07-30,29.0,745.0,24.0,744.0,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1,0,0,84.2,75.2
2009-07-31,24.0,742.0,21.0,742.0,0,0,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,75.2,69.8
2009-08-01,27.0,743.0,22.0,744.0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,1,2.0,0,0,0,0,0,0,0,1,80.6,71.6
2009-08-02,25.0,746.0,20.0,746.0,0,0,1,0,0,1,0,0,2.0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,77.0,68.0
2009-08-03,26.0,747.0,19.0,747.0,0,0,0,1,0,1,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,78.8,66.2
2009-08-04,29.0,746.0,23.0,744.0,0,0,0,1,0,1,0,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,84.2,73.4
2009-08-05,24.0,741.0,19.0,740.0,0,0,1,0,0,0,0,1,1.0,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,75.2,66.2
2009-08-06,20.0,742.0,14.0,745.0,0,0,1,0,0,0,1,0,4.0,1,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,68.0,57.2
2009-08-07,19.0,745.0,16.0,746.0,0,0,0,1,0,0,0,1,3.0,1,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,66.2,60.8
2009-08-08,16.0,746.0,14.0,747.0,0,0,1,0,0,0,0,1,1.0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,1,60.8,57.2
2009-08-09,16.0,747.0,12.0,749.0,0,0,0,1,0,0,0,1,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,60.8,53.6
2009-08-10,20.0,747.0,18.0,747.0,0,0,1,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,68.0,64.4
2009-08-11,25.0,748.0,20.0,749.0,0,0,1,0,0,1,0,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,77.0,68.0
2009-08-12,28.0,750.0,22.0,750.0,0,1,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,82.4,71.6
2009-08-13,21.0,749.0,18.0,747.0,0,0,0,1,0,0,0,1,1.0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,69.8,64.4
2009-08-14,19.0,744.0,20.0,744.0,0,0,0,1,1,0,0,0,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,66.2,68.0
2009-08-15,23.0,745.0,19.0,744.0,0,0,0,1,1,0,0,0,4.0,0,0,0,0,0,0,1,0,4.0,0,0,0,0,0,0,1,0,73.4,66.2
2009-08-16,23.0,744.0,16.0,745.0,0,0,1,0,0,1,0,0,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,73.4,60.8
2009-08-17,23.0,747.0,19.0,748.0,0,0,1,0,0,0,0,1,3.0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,1,0,73.4,66.2
2009-08-18,29.0,748.0,20.0,748.0,1,0,0,0,1,0,0,0,4.0,0,0,0,0,0,1,0,0,4.0,0,0,0,0,0,1,0,0,84.2,68.0
2009-08-19,31.0,748.0,26.0,748.0,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,87.8,78.8
2009-08-20,25.0,747.0,18.0,747.0,0,0,1,0,0,0,0,1,2.0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,1,0,0,0,77.0,64.4
2009-08-21,25.0,743.0,19.0,741.0,0,0,0,1,0,0,1,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,77.0,66.2
2009-08-22,15.0,745.0,15.0,745.0,0,0,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,59.0,59.0
2009-08-23,20.0,742.0,15.0,742.0,0,0,1,0,0,0,1,0,2.0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,68.0,59.0
2009-08-24,20.0,746.0,15.0,748.0,0,1,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,68.0,59.0
2009-08-25,21.0,747.0,14.0,747.0,1,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,69.8,57.2
2009-08-26,22.0,744.0,17.0,745.0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,71.6,62.6
2009-08-27,23.0,746.0,17.0,747.0,0,0,1,0,0,0,1,0,2.0,1,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,73.4,62.6
2009-08-28,21.0,747.0,16.0,747.0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,69.8,60.8
2009-08-29,23.0,745.0,19.0,744.0,0,0,0,1,0,0,1,0,2.0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,1,0,73.4,66.2
2009-08-30,21.0,747.0,17.0,748.0,0,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,1,69.8,62.6
2009-08-31,23.0,751.0,17.0,753.0,0,1,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,73.4,62.6
2009-09-01,23.0,757.0,16.0,758.0,0,1,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,73.4,60.8
