Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2010-09-29,21.0,740,Малооблачно,З 3м/с,14.0,740.0,Переменная облачность,З 3м/с
2010-09-30,6.0,746,Переменная облачность,СЗ 2м/с,5.0,747.0,Ясно,СЗ 2м/с
2010-10-01,7.0,746,Малооблачно,СВ 3м/с,5.0,747.0,Переменная облачность,СВ 3м/с
2010-10-02,9.0,751,Малооблачно,СВ 3м/с,4.0,753.0,Переменная облачность,СВ 3м/с
2010-10-03,6.0,758,Пасмурно,З 2м/с,2.0,760.0,Пасмурно,З 2м/с
2010-10-04,5.0,761,Пасмурно,СЗ 2м/с,3.0,761.0,Ясно,СЗ 2м/с
2010-10-05,3.0,761,Малооблачно,СВ 1м/с,3.0,761.0,Малооблачно,СВ 1м/с
2010-10-06,5.0,761,Малооблачно,СВ 1м/с,4.0,761.0,Переменная облачность,СВ 1м/с
2010-10-07,11.0,760,Ясно,З 2м/с,8.0,760.0,Ясно,З 2м/с
2010-10-08,13.0,761,Ясно,СЗ 1м/с,6.0,761.0,Ясно,СЗ 1м/с
2010-10-09,14.0,757,Ясно,В 1м/с,5.0,755.0,Ясно,В 1м/с
2010-10-10,14.0,751,Ясно,З 1м/с,10.0,750.0,Ясно,З 1м/с
2010-10-11,14.0,745,Переменная облачность,Ю 3м/с,11.0,744.0,Переменная облачность,Ю 3м/с
2010-10-12,14.0,736,Переменная облачность,ЮВ 2м/с,8.0,733.0,Переменная облачность,ЮВ 2м/с
2010-10-13,4.0,732,Пасмурно,ЮЗ 3м/с,4.0,734.0,Пасмурно,ЮЗ 3м/с
2010-10-14,2.0,738,Пасмурно,З 4м/с,3.0,742.0,Переменная облачность,З 4м/с
2010-10-15,6.0,745,Переменная облачность,ЮЗ 3м/с,5.0,745.0,Переменная облачность,ЮЗ 3м/с
2010-10-16,10.0,746,Ясно,З 3м/с,3.0,749.0,Ясно,З 3м/с
2010-10-17,5.0,753,Малооблачно,СЗ 2м/с,1.0,755.0,Переменная облачность,СЗ 2м/с
2010-10-18,7.0,758,Переменная облачность,З 2м/с,4.0,758.0,Малооблачно,З 2м/с
2010-10-19,5.0,761,Ясно,СВ 1м/с,-1.0,763.0,Ясно,СВ 1м/с
2010-10-20,7.0,764,Ясно,ЮВ 2м/с,2.0,763.0,Ясно,ЮВ 2м/с
2010-10-21,1.0,754,Пасмурно,В 4м/с,3.0,752.0,Пасмурно,В 4м/с
2010-10-22,6.0,749,Пасмурно,Ю 2м/с,7.0,751.0,Переменная облачность,Ю 2м/с
2010-10-23,8.0,756,Малооблачно,ЮЗ 4м/с,5.0,758.0,Ясно,ЮЗ 4м/с
2010-10-24,8.0,760,Ясно,Ю 1м/с,4.0,760.0,Ясно,Ю 1м/с
2010-10-25,8.0,758,Ясно,В 1м/с,5.0,758.0,Ясно,В 1м/с
2010-10-26,8.0,758,Ясно,ЮЗ 2м/с,5.0,757.0,Ясно,ЮЗ 2м/с
2010-10-27,8.0,752,Переменная облачность,Ю 2м/с,7.0,749.0,Ясно,Ю 2м/с
2010-10-28,7.0,744,Пасмурно,В 2м/с,9.0,743.0,Пасмурно,В 2м/с
2010-10-29,3.0,744,Переменная облачность,З 3м/с,1.0,746.0,Пасмурно,З 3м/с
2010-10-30,1.0,749,Пасмурно,ЮЗ 2м/с,1.0,751.0,Пасмурно,ЮЗ 2м/с
2010-10-31,1.0,755,Пасмурно,СВ 2м/с,-1.0,757.0,Переменная облачность,СВ 2м/с
2010-11-01,0.0,755,Малооблачно,С 2м/с,-3.0,754.0,Ясно,С 2м/с
2010-11-02,3.0,750,Ясно,З 2м/с,3.0,750.0,Пасмурно,З 2м/с
2010-11-03,6.0,752,Переменная облачность,З 1м/с,6.0,754.0,Пасмурно,З 1м/с
2010-11-04,8.0,750,Пасмурно,Ю 2м/с,8.0,745.0,Переменная облачность,Ю 2м/с
2010-11-05,8.0,739,Малооблачно,З 3м/с,6.0,737.0,Переменная облачность,З 3м/с
2010-11-06,4.0,735,Пасмурно,СЗ 2м/с,4.0,738.0,Переменная облачность,СЗ 2м/с
2010-11-07,2.0,739,Пасмурно,СВ 1м/с,1.0,743.0,Малооблачно,СВ 1м/с
2010-11-08,5.0,754,Ясно,Ю 1м/с,4.0,755.0,Ясно,Ю 1м/с
2010-11-09,3.0,755,Пасмурно,ЮВ 2м/с,4.0,755.0,Ясно,ЮВ 2м/с
2010-11-10,7.0,755,Ясно,ЮВ 1м/с,6.0,755.0,Ясно,ЮВ 1м/с
2010-11-11,8.0,750,Переменная облачность,Ю 2м/с,6.0,749.0,Пасмурно,Ю 2м/с
2010-11-12,6.0,746,Пасмурно,Ю 1м/с,6.0,746.0,Пасмурно,Ю 1м/с
2010-11-13,8.0,740,Пасмурно,ЮЗ 3м/с,9.0,740.0,Переменная облачность,ЮЗ 3м/с
2010-11-14,9.0,741,Переменная облачность,З 4м/с,8.0,744.0,Переменная облачность,З 4м/с
2010-11-15,7.0,754,Пасмурно,З 2м/с,7.0,755.0,Переменная облачность,З 2м/с
2010-11-16,13.0,752,Ясно,З 4м/с,10.0,751.0,Ясно,З 4м/с
2010-11-17,9.0,754,Малооблачно,Ш,7.0,757.0,Малооблачно,Ш
2010-11-18,1.0,766,Ясно,В 2м/с,-2.0,767.0,Ясно,В 2м/с
2010-11-19,1.0,765,Ясно,В 2м/с,-2.0,763.0,Ясно,В 2м/с
2010-11-20,1.0,755,Пасмурно,ЮЗ 2м/с,0.0,755.0,Пасмурно,ЮЗ 2м/с
2010-11-21,-5.0,758,Ясно,В 3м/с,-7.0,757.0,Ясно,В 3м/с
2010-11-22,-4.0,752,Пасмурно,Ю 2м/с,-2.0,750.0,Пасмурно,Ю 2м/с
2010-11-23,0.0,749,Пасмурно,Ш,0.0,749.0,Переменная облачность,Ш
2010-11-24,2.0,749,Пасмурно,Ю 2м/с,0.0,749.0,Пасмурно,Ю 2м/с
2010-11-25,8.0,743,Пасмурно,ЮЗ 3м/с,7.0,744.0,Пасмурно,ЮЗ 3м/с
2010-11-26,3.0,744,Ясно,З 3м/с,1.0,747.0,Переменная облачность,З 3м/с
2010-11-27,-1.0,746,Малооблачно,В 3м/с,0.0,742.0,Пасмурно,В 3м/с
2010-11-28,-1.0,740,Пасмурно,СЗ 4м/с,-1.0,743.0,Пасмурно,СЗ 4м/с
2010-11-29,-2.0,752,Пасмурно,З 2м/с,-4.0,752.0,Пасмурно,З 2м/с
2010-11-30,1.0,728,Ясно,В 4м/с,-2.0,726.0,Пасмурно,В 4м/с
2010-12-01,-17.0,741,Малооблачно,СЗ 4м/с,-21.0,746.0,Малооблачно,СЗ 4м/с
2010-12-02,-19.0,756,Малооблачно,СЗ 1м/с,-21.0,761.0,Малооблачно,СЗ 1м/с
2010-12-03,-16.0,767,Ясно,ЮВ 1м/с,-16.0,767.0,Ясно,ЮВ 1м/с
2010-12-04,-7.0,761,Пасмурно,ЮВ 4м/с,-4.0,758.0,Пасмурно,ЮВ 4м/с
2010-12-05,-2.0,752,Пасмурно,Ю 1м/с,0.0,750.0,Переменная облачность,Ю 1м/с
2010-12-06,0.0,745,Пасмурно,ЮВ 2м/с,1.0,745.0,Пасмурно,ЮВ 2м/с
2010-12-07,-6.0,753,Пасмурно,Ш,-5.0,754.0,Пасмурно,Ш
2010-12-08,-4.0,753,Переменная облачность,Ю 2м/с,-4.0,752.0,Пасмурно,Ю 2м/с
2010-12-09,-1.0,750,Пасмурно,ЮВ 1м/с,-1.0,750.0,Ясно,ЮВ 1м/с
2010-12-10,0.0,747,Переменная облачность,В 3м/с,0.0,746.0,Переменная облачность,В 3м/с
2010-12-11,2.0,746,Малооблачно,В 4м/с,0.0,748.0,Ясно,В 4м/с
2010-12-12,-3.0,749,Ясно,В 3м/с,-4.0,749.0,Ясно,В 3м/с
2010-12-13,-3.0,746,Ясно,В 4м/с,-3.0,745.0,Переменная облачность,В 4м/с
2010-12-14,-2.0,745,Пасмурно,ЮВ 2м/с,-2.0,746.0,Пасмурно,ЮВ 2м/с
2010-12-15,-3.0,749,Пасмурно,ЮЗ 2м/с,-2.0,749.0,Пасмурно,ЮЗ 2м/с
2010-12-16,-5.0,751,Пасмурно,ЮЗ 5м/с,-5.0,751.0,Пасмурно,ЮЗ 5м/с
2010-12-17,-4.0,751,Малооблачно,Ш,-9.0,752.0,Ясно,Ш
2010-12-18,-11.0,752,Ясно,СВ 1м/с,-12.0,752.0,Ясно,СВ 1м/с
2010-12-19,-11.0,755,Малооблачно,В 2м/с,-13.0,755.0,Переменная облачность,В 2м/с
2010-12-20,-12.0,754,Пасмурно,ЮВ 4м/с,-10.0,754.0,Пасмурно,ЮВ 4м/с
2010-12-21,-5.0,756,Пасмурно,В 3м/с,-3.0,752.0,Пасмурно,В 3м/с
2010-12-22,-2.0,753,Пасмурно,Ш,-4.0,753.0,Пасмурно,Ш
2010-12-23,-5.0,751,Переменная облачность,Ш,-8.0,751.0,Малооблачно,Ш
2010-12-24,-10.0,757,Переменная облачность,В 1м/с,-11.0,755.0,Пасмурно,В 1м/с
2010-12-25,-2.0,750,Малооблачно,Ш,1.0,749.0,Ясно,Ш
2010-12-26,2.0,749,Пасмурно,ЮВ 1м/с,0.0,751.0,Малооблачно,ЮВ 1м/с
2010-12-27,3.0,749,Ясно,Ю 1м/с,3.0,749.0,Пасмурно,Ю 1м/с
2010-12-28,1.0,752,Ясно,Ш,-4.0,755.0,Пасмурно,Ш
2010-12-29,-5.0,760,Пасмурно,В 2м/с,-6.0,761.0,Переменная облачность,В 2м/с
2010-12-30,1.0,761,Малооблачно,В 5м/с,-1.0,760.0,Переменная облачность,В 5м/с
2010-12-31,-2.0,756,Пасмурно,ЮВ 3м/с,-3.0,756.0,Пасмурно,ЮВ 3м/с
