Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2008-10-26,+9,762,Ясно,Ш,+5,762,Ясно,Ш
2008-10-27,+9,758,Малооблачно,ЮЗ 3м/с,+5,758,Ясно,ЮЗ 3м/с
2008-10-28,+8,759,Малооблачно,ЮЗ 2м/с,+5,759,Малооблачно,ЮЗ 2м/с
2008-10-29,+9,760,Малооблачно,ЮЗ 2м/с,+6,760,Ясно,ЮЗ 2м/с
2008-10-30,+11,762,Ясно,ЮЗ 1м/с,+7,762,Ясно,ЮЗ 1м/с
2008-10-31,+13,762,Ясно,Ю 1м/с,+8,761,Ясно,Ю 1м/с
2008-11-1,+13,759,Малооблачно,ЮЗ 3м/с,+8,758,Ясно,ЮЗ 3м/с
2008-11-2,+11,754,Пасмурно,Ю 2м/с,+9,751,Переменная облачность,Ю 2м/с
2008-11-3,+6,749,Пасмурно,СЗ 2м/с,+3,751,Пасмурно,СЗ 2м/с
2008-11-4,+4,751,Пасмурно,З 4м/с,+2,753,Малооблачно,З 4м/с
2008-11-5,+6,746,Пасмурно,Ю 4м/с,+4,743,Пасмурно,Ю 4м/с
2008-11-6,+2,743,Пасмурно,СЗ 2м/с,+1,745,Переменная облачность,СЗ 2м/с
2008-11-7,-1,754,Пасмурно,С 2м/с,-1,756,Переменная облачность,С 2м/с
2008-11-8,-1,755,Пасмурно,СЗ 2м/с,+1,758,Переменная облачность,СЗ 2м/с
2008-11-9,+2,762,Пасмурно,З 2м/с,+1,760,Пасмурно,З 2м/с
2008-11-10,+5,757,Ясно,З 4м/с,+3,758,Пасмурно,З 4м/с
2008-11-11,+4,759,Пасмурно,З 2м/с,+4,759,Ясно,З 2м/с
2008-11-12,+7,758,Ясно,З 3м/с,+3,759,Ясно,З 3м/с
2008-11-13,+7,761,Ясно,ЮЗ 2м/с,+3,761,Ясно,ЮЗ 2м/с
2008-11-14,+4,760,Переменная облачность,Ш,+1,759,Малооблачно,Ш
2008-11-15,+6,753,Пасмурно,В 2м/с,+4,751,Пасмурно,В 2м/с
2008-11-16,+4,748,Пасмурно,Ю 2м/с,+5,750,Пасмурно,Ю 2м/с
2008-11-17,+6,746,Пасмурно,ЮЗ 2м/с,+5,747,Пасмурно,ЮЗ 2м/с
2008-11-18,+7,745,Пасмурно,Ю 5м/с,+7,746,Пасмурно,Ю 5м/с
2008-11-19,+1,744,Пасмурно,ЮЗ 5м/с,+1,745,Пасмурно,ЮЗ 5м/с
2008-11-20,0,741,Пасмурно,ЮЗ 3м/с,0,740,Пасмурно,ЮЗ 3м/с
2008-11-21,+4,735,Пасмурно,ЮЗ 4м/с,+5,736,Пасмурно,ЮЗ 4м/с
2008-11-22,+7,743,Пасмурно,Ю 3м/с,+9,744,Пасмурно,Ю 3м/с
2008-11-23,+10,743,Пасмурно,В 4м/с,+8,743,Пасмурно,В 4м/с
2008-11-24,+4,752,Пасмурно,В 1м/с,+1,753,Пасмурно,В 1м/с
2008-11-25,+1,759,Пасмурно,ЮЗ 2м/с,0,758,Пасмурно,ЮЗ 2м/с
2008-11-26,0,749,Пасмурно,ЮВ 2м/с,+1,744,Пасмурно,ЮВ 2м/с
2008-11-27,+1,743,Пасмурно,З 1м/с,-1,744,Ясно,З 1м/с
2008-11-28,+1,753,Переменная облачность,ЮЗ 3м/с,+1,756,Пасмурно,ЮЗ 3м/с
2008-11-29,+2,760,Пасмурно,ЮЗ 2м/с,+2,761,Пасмурно,ЮЗ 2м/с
2008-11-30,+2,764,Пасмурно,Ш,+2,764,Пасмурно,Ш
2008-12-1,+3,765,Малооблачно,СВ 2м/с,0,765,Переменная облачность,СВ 2м/с
2008-12-2,+1,762,Пасмурно,В 3м/с,0,762,Пасмурно,В 3м/с
2008-12-3,+1,762,Пасмурно,В 2м/с,+1,763,Пасмурно,В 2м/с
2008-12-4,0,760,Пасмурно,Ю 2м/с,0,759,Переменная облачность,Ю 2м/с
2008-12-5,+2,758,Пасмурно,З 1м/с,+2,756,Пасмурно,З 1м/с
2008-12-6,+2,754,Пасмурно,Ю 3м/с,+3,754,Пасмурно,Ю 3м/с
2008-12-7,+4,753,Малооблачно,Ю 2м/с,+4,753,Пасмурно,Ю 2м/с
2008-12-8,+5,750,Малооблачно,В 2м/с,+2,750,Ясно,В 2м/с
2008-12-9,+3,751,Пасмурно,В 2м/с,+1,750,Пасмурно,В 2м/с
2008-12-10,0,753,Пасмурно,В 1м/с,0,754,Пасмурно,В 1м/с
2008-12-11,0,759,Пасмурно,Ш,0,761,Пасмурно,Ш
2008-12-12,0,761,Пасмурно,С 2м/с,-2,760,Пасмурно,С 2м/с
2008-12-13,-3,754,Пасмурно,З 3м/с,-3,755,Пасмурно,З 3м/с
2008-12-14,-4,759,Переменная облачность,С 3м/с,-6,762,Переменная облачность,С 3м/с
2008-12-15,-8,761,Пасмурно,СЗ 1м/с,-8,759,Пасмурно,СЗ 1м/с
2008-12-16,-9,759,Переменная облачность,С 2м/с,-9,759,Переменная облачность,С 2м/с
2008-12-17,-7,763,Пасмурно,СВ 2м/с,-9,765,Ясно,СВ 2м/с
2008-12-18,-10,766,Ясно,Ш,-13,766,Ясно,Ш
2008-12-19,-13,765,Малооблачно,Ш,-14,765,Малооблачно,Ш
2008-12-20,-13,765,Ясно,Ш,-14,764,Ясно,Ш
2008-12-21,-12,763,Ясно,Ш,-16,763,Ясно,Ш
2008-12-22,-11,762,Ясно,Ш,-12,761,Ясно,Ш
2008-12-23,-12,761,Пасмурно,В 1м/с,-12,761,Малооблачно,В 1м/с
2008-12-24,-9,760,Переменная облачность,В 3м/с,-10,760,Малооблачно,В 3м/с
2008-12-25,-9,763,Малооблачно,В 3м/с,-8,765,Переменная облачность,В 3м/с
2008-12-26,-8,768,Ясно,Ш,-11,768,Ясно,Ш
2008-12-27,-9,762,Малооблачно,З 1м/с,-12,759,Ясно,З 1м/с
2008-12-28,-8,752,Малооблачно,ЮЗ 2м/с,-10,751,Переменная облачность,ЮЗ 2м/с
2008-12-29,-8,753,Пасмурно,Ш,-8,755,Пасмурно,Ш
2008-12-30,-8,759,Пасмурно,ЮЗ 2м/с,-10,759,Ясно,ЮЗ 2м/с
2008-12-31,-8,756,Пасмурно,Ю 2м/с,-12,755,Пасмурно,Ю 2м/с
2009-01-1,-10,747,Пасмурно,Ю 2м/с,-12,744,Пасмурно,Ю 2м/с
2009-01-2,-8,740,Пасмурно,Ю 2м/с,-9,741,Пасмурно,Ю 2м/с
2009-01-3,-14,745,Ясно,З 2м/с,-16,747,Переменная облачность,З 2м/с
2009-01-4,-16,747,Переменная облачность,В 2м/с,-13,745,Переменная облачность,В 2м/с
2009-01-5,-12,748,Пасмурно,ЮВ 1м/с,-13,748,Пасмурно,ЮВ 1м/с
2009-01-6,-15,748,Ясно,З 1м/с,-18,750,Ясно,З 1м/с
2009-01-7,-16,751,Пасмурно,З 2м/с,-16,753,Ясно,З 2м/с
2009-01-8,-15,756,Переменная облачность,Ю 2м/с,-17,756,Переменная облачность,Ю 2м/с
2009-01-9,-13,745,Пасмурно,ЮВ 2м/с,-13,744,Пасмурно,ЮВ 2м/с
2009-01-10,-16,747,Пасмурно,В 2м/с,-16,747,Пасмурно,В 2м/с
2009-01-11,-20,750,Переменная облачность,С 3м/с,-22,750,Ясно,С 3м/с
2009-01-12,-18,751,Ясно,З 1м/с,-20,751,Переменная облачность,З 1м/с
2009-01-13,-16,749,Пасмурно,Ю 2м/с,-12,746,Пасмурно,Ю 2м/с
2009-01-14,-4,746,Пасмурно,ЮЗ 3м/с,-6,749,Ясно,ЮЗ 3м/с
2009-01-15,-2,753,Пасмурно,ЮЗ 1м/с,-2,753,Пасмурно,ЮЗ 1м/с
2009-01-16,-5,748,Пасмурно,Ю 2м/с,-2,750,Ясно,Ю 2м/с
2009-01-17,-4,757,Пасмурно,С 3м/с,-5,758,Пасмурно,С 3м/с
2009-01-18,-7,756,Пасмурно,В 5м/с,-7,753,Пасмурно,В 5м/с
2009-01-19,-5,753,Пасмурно,Ш,-8,753,Пасмурно,Ш
2009-01-20,-7,753,Пасмурно,Ю 2м/с,-7,755,Пасмурно,Ю 2м/с
2009-01-21,-5,759,Пасмурно,Ш,-5,761,Пасмурно,Ш
2009-01-22,-7,763,Пасмурно,ЮЗ 1м/с,-8,763,Пасмурно,ЮЗ 1м/с
2009-01-23,-7,759,Пасмурно,Ю 3м/с,-11,758,Пасмурно,Ю 3м/с
2009-01-24,-7,753,Переменная облачность,В 3м/с,-8,753,Переменная облачность,В 3м/с
2009-01-25,-4,754,Переменная облачность,Ю 1м/с,-8,754,Переменная облачность,Ю 1м/с
2009-01-26,-6,756,Малооблачно,В 1м/с,-8,756,Ясно,В 1м/с
2009-01-27,-4,755,Пасмурно,В 1м/с,-8,755,Пасмурно,В 1м/с
2009-01-28,-5,754,Малооблачно,ЮЗ 1м/с,-9,753,Малооблачно,ЮЗ 1м/с
2009-01-29,-7,751,Ясно,Ш,-12,751,Переменная облачность,Ш
2009-01-30,-9,751,Пасмурно,В 2м/с,-10,753,Пасмурно,В 2м/с
2009-01-31,-8,753,Пасмурно,В 2м/с,-8,753,Пасмурно,В 2м/с
2009-02-1,-6,753,Пасмурно,СЗ 1м/с,-10,754,Ясно,СЗ 1м/с
2009-02-2,-8,754,Ясно,З 1м/с,-11,752,Пасмурно,З 1м/с
2009-02-3,-8,747,Ясно,З 2м/с,-11,749,Ясно,З 2м/с
2009-02-4,-8,748,Малооблачно,ЮЗ 4м/с,-11,753,Пасмурно,ЮЗ 4м/с
2009-02-5,-5,741,Пасмурно,З 3м/с,-4,742,Переменная облачность,З 3м/с
2009-02-6,-7,744,Пасмурно,В 2м/с,-11,744,Пасмурно,В 2м/с
2009-02-7,-17,747,Ясно,СЗ 2м/с,-18,750,Ясно,СЗ 2м/с
2009-02-8,-11,753,Пасмурно,Ш,-10,754,Пасмурно,Ш
2009-02-9,-6,756,Малооблачно,ЮЗ 2м/с,-12,756,Малооблачно,ЮЗ 2м/с
2009-02-10,-8,755,Пасмурно,В 2м/с,-11,755,Пасмурно,В 2м/с
2009-02-11,-4,754,Пасмурно,В 3м/с,-7,753,Пасмурно,В 3м/с
2009-02-12,-5,754,Пасмурно,ЮВ 2м/с,-5,754,Пасмурно,ЮВ 2м/с
2009-02-13,-5,751,Переменная облачность,ЮВ 3м/с,-7,751,Пасмурно,ЮВ 3м/с
2009-02-14,-2,756,Пасмурно,Ш,-3,756,Пасмурно,Ш
2009-02-15,-2,756,Пасмурно,В 2м/с,-5,756,Пасмурно,В 2м/с
2009-02-16,-2,756,Малооблачно,В 3м/с,-7,756,Малооблачно,В 3м/с
2009-02-17,-3,756,Пасмурно,В 2м/с,-4,756,Малооблачно,В 2м/с
2009-02-18,-3,755,Пасмурно,В 1м/с,-7,756,Ясно,В 1м/с
2009-02-19,-3,756,Ясно,В 2м/с,-4,756,Ясно,В 2м/с
2009-02-20,-3,762,Малооблачно,В 3м/с,-9,765,Ясно,В 3м/с
2009-02-21,-8,767,Малооблачно,В 3м/с,-11,765,Ясно,В 3м/с
2009-02-22,-8,761,Ясно,В 3м/с,-12,761,Ясно,В 3м/с
2009-02-23,-7,759,Ясно,В 1м/с,-9,760,Ясно,В 1м/с
2009-02-24,-4,760,Ясно,В 1м/с,-8,760,Ясно,В 1м/с
2009-02-25,-5,757,Ясно,В 2м/с,-10,756,Малооблачно,В 2м/с
2009-02-26,-5,754,Пасмурно,ЮВ 1м/с,-7,753,Пасмурно,ЮВ 1м/с
2009-02-27,-5,753,Пасмурно,ЮВ 2м/с,-5,753,Пасмурно,ЮВ 2м/с
2009-02-28,-3,750,Пасмурно,В 3м/с,-4,749,Пасмурно,В 3м/с
2009-03-1,+1,745,Пасмурно,В 4м/с,-3,745,Пасмурно,В 4м/с
2009-03-2,-1,742,Пасмурно,В 5м/с,-2,741,Пасмурно,В 5м/с
2009-03-3,-1,750,Ясно,Ю 1м/с,-5,751,Ясно,Ю 1м/с
2009-03-4,+1,750,Малооблачно,СЗ 2м/с,-5,750,Ясно,СЗ 2м/с
2009-03-5,0,751,Пасмурно,Ш,-5,752,Пасмурно,Ш
2009-03-6,-2,751,Переменная облачность,Ш,-6,753,Переменная облачность,Ш
2009-03-7,-2,756,Переменная облачность,СВ 1м/с,-5,756,Ясно,СВ 1м/с
2009-03-8,-3,757,Пасмурно,В 2м/с,-6,756,Пасмурно,В 2м/с
2009-03-9,-3,751,Пасмурно,В 5м/с,-4,748,Пасмурно,В 5м/с
2009-03-10,+1,741,Пасмурно,ЮЗ 2м/с,0,744,Пасмурно,ЮЗ 2м/с
2009-03-11,+1,747,Пасмурно,Ю 3м/с,0,748,Пасмурно,Ю 3м/с
2009-03-12,+1,747,Пасмурно,В 1м/с,0,744,Пасмурно,В 1м/с
2009-03-13,0,750,Переменная облачность,З 3м/с,-2,751,Ясно,З 3м/с
2009-03-14,-1,751,Ясно,С 2м/с,-6,753,Ясно,С 2м/с
2009-03-15,-2,755,Ясно,С 2м/с,-6,755,Ясно,С 2м/с
2009-03-16,+2,757,Малооблачно,С 2м/с,-5,756,Малооблачно,С 2м/с
2009-03-17,+1,753,Ясно,З 1м/с,-4,753,Ясно,З 1м/с
2009-03-18,+2,752,Ясно,З 1м/с,-4,753,Ясно,З 1м/с
2009-03-19,+1,756,Малооблачно,Ш,-3,756,Ясно,Ш
2009-03-20,+2,753,Ясно,З 1м/с,-3,753,Ясно,З 1м/с
2009-03-21,+3,745,Ясно,Ю 2м/с,-1,742,Ясно,Ю 2м/с
2009-03-22,+1,727,Пасмурно,Ю 3м/с,0,731,Пасмурно,Ю 3м/с
2009-03-23,-1,737,Переменная облачность,ЮЗ 3м/с,-5,741,Ясно,ЮЗ 3м/с
2009-03-24,-1,744,Пасмурно,В 3м/с,-3,741,Пасмурно,В 3м/с
2009-03-25,+5,741,Малооблачно,СЗ 1м/с,-1,743,Ясно,СЗ 1м/с
2009-03-26,+7,743,Переменная облачность,В 2м/с,+4,744,Пасмурно,В 2м/с
2009-03-27,+3,750,Пасмурно,Ш,+1,751,Переменная облачность,Ш
2009-03-28,+12,754,Переменная облачность,ЮВ 1м/с,+8,755,Малооблачно,ЮВ 1м/с
2009-03-29,+11,759,Пасмурно,ЮВ 1м/с,+9,759,Ясно,ЮВ 1м/с
2009-03-30,+16,761,Малооблачно,ЮВ 1м/с,+11,759,Ясно,ЮВ 1м/с
2009-03-31,+16,756,Малооблачно,ЮЗ 4м/с,+11,756,Ясно,ЮЗ 4м/с
2009-04-1,+16,749,Пасмурно,ЮЗ 4м/с,+12,747,Пасмурно,ЮЗ 4м/с
2009-04-2,+6,741,Пасмурно,ЮЗ 2м/с,+3,740,Пасмурно,ЮЗ 2м/с
2009-04-3,+1,741,Пасмурно,СЗ 4м/с,0,743,Малооблачно,СЗ 4м/с
2009-04-4,+1,740,Пасмурно,СВ 1м/с,0,742,Ясно,СВ 1м/с
2009-04-5,+2,747,Пасмурно,СЗ 3м/с,-1,748,Малооблачно,СЗ 3м/с
2009-04-6,+4,747,Пасмурно,ЮЗ 1м/с,+2,746,Пасмурно,ЮЗ 1м/с
2009-04-7,+4,738,Пасмурно,З 4м/с,+1,744,Пасмурно,З 4м/с
2009-04-8,+1,751,Малооблачно,СЗ 3м/с,-2,753,Ясно,СЗ 3м/с
2009-04-9,0,755,Пасмурно,С 3м/с,-2,756,Переменная облачность,С 3м/с
2009-04-10,+2,755,Пасмурно,С 4м/с,-1,756,Ясно,С 4м/с
2009-04-11,+6,753,Ясно,С 5м/с,+2,754,Ясно,С 5м/с
2009-04-12,+7,755,Ясно,СЗ 3м/с,+3,756,Ясно,СЗ 3м/с
2009-04-13,+9,752,Пасмурно,СЗ 2м/с,+5,751,Пасмурно,СЗ 2м/с
2009-04-14,+9,751,Малооблачно,Ю 1м/с,+6,750,Переменная облачность,Ю 1м/с
2009-04-15,+12,750,Малооблачно,Ю 3м/с,+8,749,Ясно,Ю 3м/с
2009-04-16,+14,748,Пасмурно,ЮЗ 4м/с,+10,747,Пасмурно,ЮЗ 4м/с
2009-04-17,+3,750,Пасмурно,СВ 3м/с,0,750,Ясно,СВ 3м/с
2009-04-18,+16,742,Пасмурно,Ю 7м/с,+14,741,Переменная облачность,Ю 7м/с
2009-04-19,+2,741,Пасмурно,Ш,+2,741,Пасмурно,Ш
2009-04-20,+3,738,Пасмурно,С 3м/с,+1,740,Малооблачно,С 3м/с
2009-04-21,+4,738,Переменная облачность,СЗ 2м/с,0,738,Малооблачно,СЗ 2м/с
2009-04-22,0,742,Пасмурно,З 2м/с,-2,744,Пасмурно,З 2м/с
2009-04-23,+4,744,Пасмурно,З 3м/с,+3,746,Переменная облачность,З 3м/с
2009-04-24,+9,750,Пасмурно,ЮЗ 2м/с,+7,749,Переменная облачность,ЮЗ 2м/с
2009-04-25,+8,749,Пасмурно,С 4м/с,+7,749,Пасмурно,С 4м/с
2009-04-26,+10,750,Переменная облачность,СЗ 2м/с,+6,752,Ясно,СЗ 2м/с
2009-04-27,+21,747,Малооблачно,З 3м/с,+15,747,Ясно,З 3м/с
2009-04-28,+23,750,Малооблачно,З 2м/с,+19,749,Малооблачно,З 2м/с
2009-04-29,+24,746,Ясно,ЮЗ 5м/с,+17,745,Ясно,ЮЗ 5м/с
2009-04-30,+26,743,Переменная облачность,ЮЗ 2м/с,+20,742,Ясно,ЮЗ 2м/с
2009-05-1,+12,743,Переменная облачность,С 3м/с,+6,745,Ясно,С 3м/с
2009-05-2,+13,749,Ясно,С 3м/с,+10,750,Ясно,С 3м/с
2009-05-3,+19,749,Переменная облачность,СЗ 3м/с,+13,750,Ясно,СЗ 3м/с
2009-05-4,+21,749,Переменная облачность,ЮЗ 4м/с,+18,750,Ясно,ЮЗ 4м/с
2009-05-5,+24,749,Малооблачно,ЮЗ 2м/с,+17,750,Ясно,ЮЗ 2м/с
2009-05-6,+23,750,Переменная облачность,Ю 2м/с,+19,749,Переменная облачность,Ю 2м/с
2009-05-7,+22,745,Пасмурно,ЮВ 4м/с,+18,744,Пасмурно,ЮВ 4м/с
2009-05-8,+25,743,Пасмурно,В 1м/с,+18,744,Пасмурно,В 1м/с
2009-05-9,+20,743,Переменная облачность,В 3м/с,+16,744,Переменная облачность,В 3м/с
2009-05-10,+24,747,Ясно,С 2м/с,+17,750,Ясно,С 2м/с
2009-05-11,+24,750,Ясно,З 3м/с,+16,750,Ясно,З 3м/с
2009-05-12,+21,750,Пасмурно,ЮВ 1м/с,+15,750,Пасмурно,ЮВ 1м/с
2009-05-13,+21,744,Пасмурно,В 2м/с,+15,743,Пасмурно,В 2м/с
2009-05-14,+19,743,Переменная облачность,ЮЗ 2м/с,+15,744,Переменная облачность,ЮЗ 2м/с
2009-05-15,+15,744,Переменная облачность,З 3м/с,+11,744,Пасмурно,З 3м/с
2009-05-16,+12,743,Переменная облачность,З 3м/с,+9,743,Пасмурно,З 3м/с
2009-05-17,+10,747,Пасмурно,З 2м/с,+8,748,Пасмурно,З 2м/с
2009-05-18,+11,750,Пасмурно,ЮЗ 2м/с,+9,749,Пасмурно,ЮЗ 2м/с
2009-05-19,+12,746,Пасмурно,СЗ 3м/с,+11,745,Пасмурно,СЗ 3м/с
2009-05-20,+19,747,Переменная облачность,С 3м/с,+14,748,Пасмурно,С 3м/с
2009-05-21,+16,747,Пасмурно,З 4м/с,+11,747,Переменная облачность,З 4м/с
2009-05-22,+16,751,Малооблачно,С 2м/с,+10,753,Ясно,С 2м/с
2009-05-23,+17,751,Переменная облачность,Ю 2м/с,+14,750,Пасмурно,Ю 2м/с
2009-05-24,+23,744,Малооблачно,Ю 4м/с,+17,744,Ясно,Ю 4м/с
2009-05-25,+11,738,Пасмурно,ЮВ 4м/с,+13,741,Переменная облачность,ЮВ 4м/с
2009-05-26,+18,743,Переменная облачность,ЮЗ 2м/с,+13,744,Малооблачно,ЮЗ 2м/с
2009-05-27,+22,747,Переменная облачность,С 2м/с,+17,749,Ясно,С 2м/с
2009-05-28,+24,751,Переменная облачность,ЮЗ 1м/с,+16,752,Ясно,ЮЗ 1м/с
2009-05-29,+25,753,Переменная облачность,В 2м/с,+22,753,Переменная облачность,В 2м/с
2009-05-30,+28,750,Переменная облачность,СЗ 2м/с,+22,750,Ясно,СЗ 2м/с
2009-05-31,+23,749,Малооблачно,С 4м/с,+18,750,Ясно,С 4м/с
2009-06-1,+22,751,Ясно,С 3м/с,+19,749,Малооблачно,С 3м/с
2009-06-2,+27,746,Переменная облачность,З 4м/с,+23,745,Малооблачно,З 4м/с
2009-06-3,+28,746,Переменная облачность,ЮЗ 5м/с,+24,745,Переменная облачность,ЮЗ 5м/с
2009-06-4,+30,744,Переменная облачность,Ю 5м/с,+26,744,Пасмурно,Ю 5м/с
2009-06-5,+26,745,Пасмурно,СЗ 2м/с,+24,745,Пасмурно,СЗ 2м/с
2009-06-6,+28,743,Пасмурно,С 2м/с,+22,744,Пасмурно,С 2м/с
2009-06-7,+24,747,Переменная облачность,З 2м/с,+16,750,Ясно,З 2м/с
2009-06-8,+25,751,Пасмурно,ЮЗ 3м/с,+25,751,Пасмурно,ЮЗ 3м/с
2009-06-9,+30,752,Переменная облачность,З 2м/с,+19,753,Пасмурно,З 2м/с
2009-06-10,+26,754,Пасмурно,СЗ 2м/с,+19,756,Малооблачно,СЗ 2м/с
2009-06-11,+28,753,Ясно,З 2м/с,+28,753,Малооблачно,З 2м/с
2009-06-12,+31,752,Малооблачно,Ш,+27,752,Ясно,Ш
2009-06-13,+35,750,Малооблачно,В 2м/с,+26,750,Пасмурно,В 2м/с
2009-06-14,+35,750,Ясно,З 2м/с,+29,750,Ясно,З 2м/с
2009-06-15,+36,748,Ясно,ЮВ 2м/с,+26,748,Ясно,ЮВ 2м/с
2009-06-16,+34,747,Переменная облачность,В 3м/с,+24,748,Переменная облачность,В 3м/с
2009-06-17,+29,750,Малооблачно,З 3м/с,+24,750,Малооблачно,З 3м/с
2009-06-18,+28,747,Переменная облачность,Ю 2м/с,+21,747,Пасмурно,Ю 2м/с
2009-06-19,+19,749,Переменная облачность,СЗ 3м/с,+17,750,Переменная облачность,СЗ 3м/с
2009-06-20,+23,752,Малооблачно,З 2м/с,+20,751,Ясно,З 2м/с
2009-06-21,+30,752,Малооблачно,ЮЗ 2м/с,+23,752,Ясно,ЮЗ 2м/с
2009-06-22,+31,753,Малооблачно,З 1м/с,+24,753,Переменная облачность,З 1м/с
2009-06-23,+27,753,Малооблачно,В 2м/с,+20,754,Малооблачно,В 2м/с
2009-06-24,+23,754,Пасмурно,СВ 2м/с,+20,754,Пасмурно,СВ 2м/с
2009-06-25,+23,754,Пасмурно,В 2м/с,+20,753,Пасмурно,В 2м/с
2009-06-26,+26,753,Малооблачно,С 3м/с,+20,753,Ясно,С 3м/с
2009-06-27,+25,755,Ясно,СВ 2м/с,+20,756,Ясно,СВ 2м/с
2009-06-28,+27,754,Ясно,З 3м/с,+21,753,Ясно,З 3м/с
2009-06-29,+28,747,Пасмурно,З 5м/с,+20,747,Пасмурно,З 5м/с
2009-06-30,+21,751,Ясно,С 2м/с,+15,753,Ясно,С 2м/с
2009-07-1,+20,752,Малооблачно,СЗ 3м/с,+16,752,Ясно,СЗ 3м/с
2009-07-2,+24,747,Малооблачно,СЗ 3м/с,+19,744,Ясно,СЗ 3м/с
2009-07-3,+25,737,Переменная облачность,З 4м/с,+16,737,Переменная облачность,З 4м/с
2009-07-4,+20,728,Пасмурно,В 2м/с,+16,733,Пасмурно,В 2м/с
2009-07-5,+18,737,Пасмурно,СЗ 2м/с,+14,738,Малооблачно,СЗ 2м/с
2009-07-6,+18,737,Пасмурно,В 1м/с,+15,736,Пасмурно,В 1м/с
2009-07-7,+14,738,Пасмурно,З 3м/с,+12,742,Переменная облачность,З 3м/с
2009-07-8,+22,748,Переменная облачность,СЗ 4м/с,+16,750,Малооблачно,СЗ 4м/с
2009-07-9,+25,749,Переменная облачность,ЮЗ 2м/с,+18,748,Пасмурно,ЮЗ 2м/с
2009-07-10,+21,747,Пасмурно,Ш,+19,747,Малооблачно,Ш
2009-07-11,+28,747,Ясно,СЗ 1м/с,+22,747,Ясно,СЗ 1м/с
2009-07-12,+29,748,Малооблачно,СВ 2м/с,+24,748,Малооблачно,СВ 2м/с
2009-07-13,+29,748,Переменная облачность,З 2м/с,+25,747,Переменная облачность,З 2м/с
2009-07-14,+31,748,Малооблачно,В 2м/с,+25,748,Малооблачно,В 2м/с
2009-07-15,+32,748,Ясно,С 2м/с,+27,749,Малооблачно,С 2м/с
2009-07-16,+29,749,Малооблачно,С 2м/с,+23,750,Переменная облачность,С 2м/с
2009-07-17,+29,749,Малооблачно,З 1м/с,+23,747,Малооблачно,З 1м/с
2009-07-18,+31,745,Пасмурно,З 3м/с,+25,746,Малооблачно,З 3м/с
2009-07-19,+31,745,Переменная облачность,СЗ 2м/с,+24,745,Ясно,СЗ 2м/с
2009-07-20,+30,746,Переменная облачность,С 3м/с,+24,746,Малооблачно,С 3м/с
2009-07-21,+31,747,Малооблачно,В 2м/с,+27,746,Переменная облачность,В 2м/с
2009-07-22,+27,742,Пасмурно,СВ 2м/с,+23,743,Переменная облачность,СВ 2м/с
2009-07-23,+20,746,Пасмурно,З 1м/с,+19,746,Ясно,З 1м/с
2009-07-24,+26,747,Переменная облачность,ЮЗ 4м/с,+19,747,Малооблачно,ЮЗ 4м/с
2009-07-25,+27,746,Малооблачно,З 2м/с,+22,745,Переменная облачность,З 2м/с
2009-07-26,+30,745,Малооблачно,СЗ 2м/с,+25,745,Малооблачно,СЗ 2м/с
2009-07-27,+30,746,Ясно,Ю 2м/с,+26,747,Малооблачно,Ю 2м/с
2009-07-28,+30,747,Ясно,ЮВ 1м/с,+23,746,Ясно,ЮВ 1м/с
2009-07-29,+33,745,Ясно,СВ 1м/с,+28,746,Переменная облачность,СВ 1м/с
2009-07-30,+29,745,Переменная облачность,ЮЗ 1м/с,+24,744,Переменная облачность,ЮЗ 1м/с
2009-07-31,+24,742,Переменная облачность,В 1м/с,+21,742,Переменная облачность,В 1м/с
2009-08-1,+27,743,Малооблачно,СЗ 2м/с,+22,744,Переменная облачность,СЗ 2м/с
2009-08-2,+25,746,Переменная облачность,СВ 2м/с,+20,746,Малооблачно,СВ 2м/с
2009-08-3,+26,747,Пасмурно,З 1м/с,+19,747,Малооблачно,З 1м/с
2009-08-4,+29,746,Пасмурно,З 2м/с,+23,744,Малооблачно,З 2м/с
2009-08-5,+24,741,Переменная облачность,СВ 1м/с,+19,740,Пасмурно,СВ 1м/с
2009-08-6,+20,742,Переменная облачность,С 4м/с,+14,745,Переменная облачность,С 4м/с
2009-08-7,+19,745,Пасмурно,С 3м/с,+16,746,Пасмурно,С 3м/с
2009-08-8,+16,746,Переменная облачность,СЗ 1м/с,+14,747,Пасмурно,СЗ 1м/с
2009-08-9,+16,747,Пасмурно,З 1м/с,+12,749,Пасмурно,З 1м/с
2009-08-10,+20,747,Переменная облачность,З 2м/с,+18,747,Переменная облачность,З 2м/с
2009-08-11,+25,748,Переменная облачность,З 2м/с,+20,749,Малооблачно,З 2м/с
2009-08-12,+28,750,Малооблачно,В 1м/с,+22,750,Ясно,В 1м/с
2009-08-13,+21,749,Пасмурно,ЮВ 1м/с,+18,747,Пасмурно,ЮВ 1м/с
2009-08-14,+19,744,Пасмурно,З 3м/с,+20,744,Ясно,З 3м/с
2009-08-15,+23,745,Пасмурно,З 4м/с,+19,744,Ясно,З 4м/с
2009-08-16,+23,744,Переменная облачность,З 3м/с,+16,745,Малооблачно,З 3м/с
2009-08-17,+23,747,Переменная облачность,З 3м/с,+19,748,Пасмурно,З 3м/с
