Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2019-10-23,+11,751,Пасмурно,ЮЗ 2м/с,+11,749,Пасмурно,ЮЗ 2м/с
2019-10-24,+13,753,Пасмурно,З 1м/с,+11,754,Пасмурно,З 1м/с
2019-10-25,+13,755,Малооблачно,З 1м/с,+6,756,Ясно,З 1м/с
2019-10-26,+16,752,Ясно,ЮЗ 3м/с,+13,749,Ясно,ЮЗ 3м/с
2019-10-27,+10,743,Пасмурно,ЮЗ 3м/с,+11,742,Переменная облачность,ЮЗ 3м/с
2019-10-28,+11,740,Пасмурно,З 3м/с,+8,744,Ясно,З 3м/с
2019-10-29,+7,749,Малооблачно,С 2м/с,+3,749,Ясно,С 2м/с
2019-10-30,+3,744,Малооблачно,В 2м/с,+1,742,Переменная облачность,В 2м/с
2019-10-31,-2,744,Пасмурно,З 4м/с,-3,746,Пасмурно,З 4м/с
2019-11-1,-5,753,Пасмурно,СЗ 2м/с,-6,755,Ясно,СЗ 2м/с
2019-11-2,-1,755,Малооблачно,ЮЗ 2м/с,-1,757,Пасмурно,ЮЗ 2м/с
2019-11-3,-2,758,Ясно,ЮВ 1м/с,-2,758,Ясно,ЮВ 1м/с
2019-11-4,+2,757,Ясно,ЮЗ 3м/с,0,756,Ясно,ЮЗ 3м/с
2019-11-5,+6,752,Пасмурно,Ю 3м/с,+5,751,Пасмурно,Ю 3м/с
2019-11-6,+7,749,Пасмурно,ЮЗ 2м/с,+8,748,Пасмурно,ЮЗ 2м/с
2019-11-7,+14,745,Пасмурно,ЮЗ 3м/с,+11,748,Малооблачно,ЮЗ 3м/с
2019-11-8,+4,752,Пасмурно,СВ 2м/с,+2,752,Пасмурно,СВ 2м/с
2019-11-9,-1,763,Малооблачно,С 1м/с,-1,764,Переменная облачность,С 1м/с
2019-11-10,0,763,Пасмурно,Ю 1м/с,0,762,Пасмурно,Ю 1м/с
2019-11-11,0,758,Пасмурно,ЮВ 1м/с,-1,756,Пасмурно,ЮВ 1м/с
2019-11-12,+3,754,Пасмурно,ЮЗ 2м/с,+4,754,Пасмурно,ЮЗ 2м/с
2019-11-13,+4,759,Пасмурно,СЗ 3м/с,+4,761,Переменная облачность,СЗ 3м/с
2019-11-14,0,766,Пасмурно,СВ 1м/с,+1,767,Пасмурно,СВ 1м/с
2019-11-15,+1,768,Пасмурно,ЮЗ 2м/с,0,767,Малооблачно,ЮЗ 2м/с
2019-11-16,+4,767,Ясно,З 1м/с,+1,766,Ясно,З 1м/с
2019-11-17,0,763,Малооблачно,З 2м/с,+1,762,Пасмурно,З 2м/с
2019-11-18,+2,758,Пасмурно,З 3м/с,+3,757,Пасмурно,З 3м/с
2019-11-19,0,761,Пасмурно,СВ 3м/с,-8,764,Пасмурно,СВ 3м/с
2019-11-20,-10,772,Ясно,СВ 2м/с,-14,774,Ясно,СВ 2м/с
2019-11-21,-9,775,Ясно,С 1м/с,-11,773,Ясно,С 1м/с
2019-11-22,-4,770,Ясно,СЗ 1м/с,-7,769,Ясно,СЗ 1м/с
2019-11-23,-3,767,Ясно,СЗ 1м/с,-5,766,Ясно,СЗ 1м/с
2019-11-24,-4,765,Ясно,С 1м/с,-8,765,Ясно,С 1м/с
2019-11-25,-6,764,Ясно,З 1м/с,-10,764,Ясно,З 1м/с
2019-11-26,-5,761,Ясно,З 1м/с,-8,761,Ясно,З 1м/с
2019-11-27,-7,760,Пасмурно,Ю 1м/с,-8,759,Ясно,Ю 1м/с
2019-11-28,-4,758,Ясно,В 3м/с,-6,758,Ясно,В 3м/с
2019-11-29,-5,757,Малооблачно,В 2м/с,-3,755,Пасмурно,В 2м/с
2019-11-30,-4,750,Пасмурно,В 2м/с,-4,749,Пасмурно,В 2м/с
2019-12-1,-2,742,Пасмурно,В 2м/с,-2,743,Переменная облачность,В 2м/с
2019-12-2,-5,753,Ясно,З 1м/с,-7,755,Ясно,З 1м/с
2019-12-3,-6,752,Малооблачно,ЮВ 2м/с,-7,751,Пасмурно,ЮВ 2м/с
2019-12-4,-5,744,Пасмурно,СЗ 1м/с,-7,746,Пасмурно,СЗ 1м/с
2019-12-5,-3,746,Пасмурно,З 2м/с,-2,747,Пасмурно,З 2м/с
2019-12-6,+1,746,Пасмурно,ЮЗ 4м/с,0,746,Пасмурно,ЮЗ 4м/с
2019-12-7,-1,749,Переменная облачность,З 3м/с,-1,750,Пасмурно,З 3м/с
2019-12-8,+2,752,Переменная облачность,ЮЗ 3м/с,+2,752,Пасмурно,ЮЗ 3м/с
2019-12-9,+1,752,Пасмурно,Ю 1м/с,-1,753,Пасмурно,Ю 1м/с
2019-12-10,-3,753,Нет данных,З 2м/с,-3,754,Нет данных,З 2м/с
2019-12-11,-3,751,Нет данных,З 2м/с,-2,751,Нет данных,З 2м/с
2019-12-12,-4,757,Малооблачно,С 2м/с,-6,758,Ясно,С 2м/с
2019-12-13,-9,758,Ясно,В 1м/с,-12,759,Ясно,В 1м/с
2019-12-14,-10,761,Ясно,В 3м/с,-12,761,Ясно,В 3м/с
2019-12-15,-5,758,Переменная облачность,В 3м/с,-5,758,Пасмурно,В 3м/с
2019-12-16,-5,752,Пасмурно,ЮВ 2м/с,-3,751,Пасмурно,ЮВ 2м/с
2019-12-17,0,749,Пасмурно,ЮЗ 2м/с,+1,749,Переменная облачность,ЮЗ 2м/с
2019-12-18,+1,749,Пасмурно,З 2м/с,+1,750,Пасмурно,З 2м/с
2019-12-19,+2,739,Нет данных,З 3м/с,+1,736,Пасмурно,З 3м/с
2019-12-20,-2,742,Пасмурно,СЗ 4м/с,-2,744,Пасмурно,СЗ 4м/с
2019-12-21,-2,752,Пасмурно,С 1м/с,-4,754,Переменная облачность,С 1м/с
2019-12-22,-3,755,Пасмурно,Ю 2м/с,-5,756,Переменная облачность,Ю 2м/с
2019-12-23,-5,756,Малооблачно,Ю 1м/с,-5,756,Пасмурно,Ю 1м/с
2019-12-24,-8,755,Ясно,В 3м/с,-11,754,Ясно,В 3м/с
2019-12-25,-9,751,Ясно,В 2м/с,-9,749,Ясно,В 2м/с
2019-12-26,-8,746,Ясно,В 2м/с,-8,745,Малооблачно,В 2м/с
2019-12-27,-7,743,Переменная облачность,СЗ 2м/с,-7,743,Переменная облачность,СЗ 2м/с
2019-12-28,-6,749,Пасмурно,СЗ 3м/с,-10,751,Малооблачно,СЗ 3м/с
2019-12-29,-7,757,Ясно,С 2м/с,-10,758,Ясно,С 2м/с
2019-12-30,-10,755,Переменная облачность,З 2м/с,-7,750,Пасмурно,З 2м/с
2019-12-31,-3,735,Пасмурно,ЮЗ 3м/с,-2,734,Пасмурно,ЮЗ 3м/с
2020-01-1,-2,738,Пасмурно,ЮЗ 1м/с,-2,740,Пасмурно,ЮЗ 1м/с
2020-01-2,-6,749,Пасмурно,СЗ 1м/с,-7,750,Пасмурно,СЗ 1м/с
2020-01-3,-5,751,Пасмурно,Ю 1м/с,-2,749,Пасмурно,Ю 1м/с
2020-01-4,-2,745,Пасмурно,ЮЗ 3м/с,-1,745,Пасмурно,ЮЗ 3м/с
2020-01-5,-1,748,Пасмурно,ЮЗ 1м/с,-1,750,Пасмурно,ЮЗ 1м/с
2020-01-6,0,755,Ясно,Ш,-2,756,Малооблачно,Ш
2020-01-7,-2,757,Переменная облачность,З 2м/с,-4,758,Пасмурно,З 2м/с
2020-01-8,-4,760,Пасмурно,В 1м/с,-4,759,Пасмурно,В 1м/с
2020-01-9,-3,755,Пасмурно,ЮЗ 2м/с,-5,753,Пасмурно,ЮЗ 2м/с
2020-01-10,-4,750,Малооблачно,ЮЗ 2м/с,-4,750,Пасмурно,ЮЗ 2м/с
2020-01-11,-2,750,Пасмурно,ЮЗ 1м/с,-3,749,Переменная облачность,ЮЗ 1м/с
2020-01-12,-3,751,Пасмурно,З 2м/с,-3,750,Пасмурно,З 2м/с
2020-01-13,-4,742,Пасмурно,З 4м/с,-4,742,Пасмурно,З 4м/с
2020-01-14,0,751,Пасмурно,З 2м/с,0,753,Пасмурно,З 2м/с
2020-01-15,-1,759,Переменная облачность,З 2м/с,-4,759,Малооблачно,З 2м/с
2020-01-16,+1,752,Пасмурно,З 4м/с,0,751,Пасмурно,З 4м/с
2020-01-17,+1,753,Пасмурно,З 1м/с,+1,755,Пасмурно,З 1м/с
2020-01-18,+1,756,Пасмурно,З 1м/с,+1,757,Пасмурно,З 1м/с
2020-01-19,0,755,Переменная облачность,З 4м/с,-1,755,Переменная облачность,З 4м/с
2020-01-20,-1,752,Пасмурно,З 3м/с,-2,750,Пасмурно,З 3м/с
2020-01-21,+1,744,Пасмурно,ЮЗ 2м/с,0,739,Пасмурно,ЮЗ 2м/с
2020-01-22,+1,731,Малооблачно,З 4м/с,-2,731,Малооблачно,З 4м/с
2020-01-23,-2,734,Пасмурно,СЗ 1м/с,-6,737,Малооблачно,СЗ 1м/с
2020-01-24,-7,743,Малооблачно,З 3м/с,-10,743,Пасмурно,З 3м/с
2020-01-25,-1,734,Пасмурно,ЮЗ 2м/с,0,733,Переменная облачность,ЮЗ 2м/с
2020-01-26,-2,737,Переменная облачность,СЗ 3м/с,-4,742,Малооблачно,СЗ 3м/с
2020-01-27,-2,740,Пасмурно,СЗ 5м/с,-7,746,Пасмурно,СЗ 5м/с
2020-01-28,-10,756,Ясно,Ю 1м/с,-13,757,Переменная облачность,Ю 1м/с
2020-01-29,-8,755,Пасмурно,В 3м/с,-10,754,Пасмурно,В 3м/с
2020-01-30,-2,748,Пасмурно,В 3м/с,-2,747,Пасмурно,В 3м/с
2020-01-31,-1,744,Пасмурно,ЮВ 2м/с,-1,744,Пасмурно,ЮВ 2м/с
